seed,alpha,omega,n_particles,train_reps,test_reps,shape_copies,color_copies,blocked_train,reward_rule,n_colors,n_train_colors,n_test_colors,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_level_0,hier_nodes_level_1,hier_nodes_level_2,hier_nodes_level_3,hier_nodes_level_4,hier_n_levels_used,hier_total_nodes,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level,flat_all_heldout_acc,hier_all_heldout_acc,adv_all_heldout_acc,flat_all_heldout_brier,hier_all_heldout_brier,adv_all_heldout_brier_reduction,flat_all_heldout_logloss,hier_all_heldout_logloss,adv_all_heldout_logloss_reduction,flat_all_heldout_shape_contrast,hier_all_heldout_shape_contrast,adv_all_heldout_shape_contrast,hier_nodes_level_5,hier_nodes_level_6
2,0.8210611615784508,0.29729416941762604,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24774024082361476,0.22319121703428677,0.024549023789327995,0.24971589218024698,0.23040154852918407,0.01931434365106291,0.6677692964127749,0.600156563783316,0.06761273262945888,0.692579144836896,0.6539041470422993,0.03867499779459671,0.0439985495670967,0.31327971013090533,-0.26928116056380863,0.08673945006549315,0.3525715139438797,-0.26583206387838654,0.003449096685422093,0.5010325554493231,0.5016487299299281,-0.0006161744806050251,0.46891213611884186,0.509221605546968,-0.04030946942812619,-0.03969329494752116,0.26928116056380863,0.26583206387838654,-0.003449096685422093,0.0006161744806050251,0.04030946942812619,0.03969329494752116,1,5,8,7,5.0,1.0,5,26,2,0.06034312564163313,1.0,1.0,0.0,0.7197346600331676,0.6593915343915344,0.0,-0.019183602542036216,,,,,,,,,,,,,,
3,0.8210611615784508,0.29729416941762604,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.525,0.03125,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24609015054557187,0.23220453115301024,0.013885619392561638,0.2439452992806008,0.23643395530103767,0.007511343979563129,0.664986624830725,0.6247742452859189,0.040212379544806165,0.6810361285222297,0.6660039218476406,0.015032206674589155,0.041002083924600495,0.3155636327128198,-0.2745615487882193,0.08327458788756625,0.3401954370437721,-0.25692084915620583,0.01764069963201348,0.49840999092231725,0.5106395861738113,-0.012229595251494085,0.4826716122617367,0.5102690290459133,-0.0275974167841766,-0.015367821532682513,0.2745615487882193,0.25692084915620583,-0.01764069963201348,0.012229595251494085,0.0275974167841766,0.015367821532682513,1,3,4,5,3.0,1.0,5,16,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4,0.8210611615784508,0.29729416941762604,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.51875,0.006250000000000089,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23521606537430428,0.22494412547681186,0.010271939897492421,0.23591796942215737,0.2347381762649253,0.001179793157232073,0.63444006354533,0.6034926976989066,0.030947365846423436,0.6649744052580385,0.6626122645376851,0.002362140720353456,0.04889261409599159,0.33172241388976825,-0.28282979979377665,0.09142250365294294,0.35010281425056383,-0.25868031059762087,0.024149489196155782,0.48401850242355676,0.5126125705617637,-0.02859406813820692,0.48093050619151245,0.5119614483132425,-0.031030942121730076,-0.002436873983523158,0.28282979979377665,0.25868031059762087,-0.024149489196155782,0.02859406813820692,0.031030942121730076,0.002436873983523158,2,8,13,11,6.0,1.0,5,39,1,0.06990942675480905,0.546993670886076,0.545,0.001993670886075938,0.5865118850193477,0.5166024582645387,-0.0036654135338345384,-0.010891855382767934,,,,,,,,,,,,,,
5,0.8210611615784508,0.29729416941762604,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.49375,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.24733490498119629,0.23582707839760686,0.011507826583589426,0.2510853468736013,0.24044071984963755,0.010644627023963737,0.6680003574177196,0.6277882623662445,0.04021209505147505,0.6953180416305582,0.6740198128402988,0.021298228790259444,0.039480589076376776,0.3133618875879658,-0.27388129851158904,0.0793651757845286,0.3323281005444477,-0.2529629247599191,0.02091837375166994,0.4975167352094479,0.4953800234031554,0.0021367118062924906,0.4814578002190263,0.5009549348981871,-0.01949713467916081,-0.0216338464854533,0.27388129851158904,0.2529629247599191,-0.02091837375166994,-0.0021367118062924906,0.01949713467916081,0.0216338464854533,2,5,6,5,2.0,1.0,5,19,0,0.00413963607594936,0.9875,0.9875,0.0,0.8936708860759494,0.88953125,0.0,0.0035761278195488577,,,,,,,,,,,,,,
0,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.55625,0.050000000000000044,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24696417915597269,0.22198347562263177,0.02498070353334092,0.24738805670545674,0.22922699650739237,0.018161060198064377,0.673945368808011,0.5999097587862284,0.0740356100217826,0.6879221998773937,0.6515476740885391,0.036374525788854584,0.6849122023881116,0.9587514935862866,-0.27383929119817507,0.6438294759729856,0.9122743546979948,-0.2684448787250092,0.005394412473165855,0.5001474167230848,0.505447346868586,-0.005299930145501119,0.4672997760237829,0.5100861995422838,-0.04278642351850093,-0.03748649337299981,0.27383929119817507,0.2684448787250092,-0.005394412473165855,0.005299930145501119,0.04278642351850093,0.03748649337299981,3,3,5,8,5.0,,4,21,1,0.07124930234055504,0.9751582278481012,0.975,0.00015822784810126667,0.7570394207562349,0.6857901184156798,-8.928571428579168e-05,-0.0032986823937970478,,,,,,,,,,,,,,
1,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5125,0.53125,0.018750000000000044,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2444783149699123,0.23754517526288838,0.0069331397070239165,0.24602043608088872,0.24165074702570374,0.004369689055184978,0.6617760242638768,0.6452514532701235,0.016524570993753374,0.6851877582883927,0.676443871176917,0.008743887111475779,0.9550581059506082,0.6818945941434039,0.27316351180720433,0.9209988826808921,0.6661615587605846,0.25483732392030756,-0.018326187886896772,0.5048442507682765,0.49684543830572453,0.007998812462552018,0.503152084890071,0.4862281465665069,0.01692393832356409,0.008925125861012073,0.27316351180720433,0.25483732392030756,-0.018326187886896772,0.007998812462552018,0.01692393832356409,0.008925125861012073,4,5,5,2,2.0,1.0,5,15,2,0.015849656327813988,0.5246835443037975,0.41015625,0.11452729430379749,0.9554631828978623,0.9396135265700483,-0.012650375939849634,0.0038435200858984997,,,,,,,,,,,,,,
2,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5375,0.043749999999999956,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.24949181612269014,0.22181708744515333,0.027674728677536814,0.25150474405000645,0.2337347775457804,0.017769966504226048,0.6762386040867641,0.5957959134114817,0.08044269067528231,0.6961568471009709,0.6605855187810855,0.03557132831988541,0.04046271538402578,0.3110801630409412,-0.2706174476569154,0.0773588299489154,0.3548332921917428,-0.2774744622428274,-0.00685701458591198,0.5042479364474068,0.5012635355997699,0.002984400847636959,0.49504572228976496,0.528456111112822,-0.033410388823057025,-0.03639478967069398,0.2706174476569154,0.2774744622428274,0.00685701458591198,-0.002984400847636959,0.033410388823057025,0.03639478967069398,2,4,6,7,4.0,,4,21,3,0.49999999999999994,0.9875,0.9875,0.0,0.5769230769230769,0.07692307692307693,0.0,-0.19105691056910573,,,,,,,,,,,,,,
3,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5375,0.043749999999999956,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.2447841000308252,0.22256087175958017,0.022223228271245038,0.2478194524843015,0.22932377474169574,0.01849567774260577,0.6606555312465137,0.5991803878727796,0.061475143373734054,0.6887857704693937,0.6517535940741157,0.037032176395278005,0.04198896001043878,0.31755036399322967,-0.2755614039827909,0.07896654465061063,0.354722698221114,-0.27575615357050337,-0.00019474958771248385,0.5017342821071402,0.5061429785495494,-0.004408696442409155,0.4824810140815089,0.5249268651001036,-0.04244585101859466,-0.038037154576185506,0.2755614039827909,0.27575615357050337,0.00019474958771248385,0.004408696442409155,0.04244585101859466,0.038037154576185506,2,4,4,5,3.0,3.0,5,19,2,0.3373763564774801,0.8552215189873418,0.844375,0.010846518987341791,0.5561797752808989,0.2188034188034188,0.0010150375939849132,-0.010966109778604127,,,,,,,,,,,,,,
4,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.55625,0.05625000000000002,1.0,0.5,-0.5,1.0,1.0,0.0,1.0,-1.0,0.0,0.24197124716086135,0.22116978296528353,0.020801464195577823,0.2392630389686798,0.24410108294097024,-0.004838043972290457,0.646940989344769,0.5999412905917433,0.046999698753025676,0.6716678836192113,0.6813147059057162,-0.00964682228650493,0.04235119585358971,0.3209094978795659,-0.2785583020259762,0.08873362977852459,0.35823140562555034,-0.2694977758470257,0.009060526178950479,0.48712225666154596,0.5088872961130688,-0.02176503945152286,0.5176435457257342,0.5307435004813732,-0.013099954755638965,0.008665084695883896,0.2785583020259762,0.2694977758470257,-0.009060526178950479,0.02176503945152286,0.013099954755638965,-0.008665084695883896,4,7,7,4,5.0,1.0,5,24,1,0.04849232456140351,0.46139240506329116,0.46,0.0013924050632911356,0.9265625,0.8780701754385964,-0.006912593984962412,0.004892461687902028,,,,,,,,,,,,,,
5,0.9191157670553941,0.26621339345533496,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.525,0.012500000000000067,0.75,0.75,0.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.23851929323404703,0.23604420531760506,0.002475087916441965,0.2423407283477823,0.24108082733256278,0.0012599010152195278,0.6420809912793449,0.6366308761598798,0.005450115119465138,0.6778239384963729,0.6752999892446787,0.002523949251694191,0.04075328396227803,0.3264688126532869,-0.2857155286910089,0.06864402359267052,0.33441765900146114,-0.2657736354087906,0.019941893282218293,0.4864048075783453,0.501955057993091,-0.015550250414745725,0.49187993460025664,0.5101015762328125,-0.01822164163255585,-0.0026713912178101262,0.2857155286910089,0.2657736354087906,-0.019941893282218293,0.015550250414745725,0.01822164163255585,0.0026713912178101262,4,7,10,5,5.0,1.0,5,28,3,0.20902497985495566,0.8110759493670886,0.794375,0.016700949367088547,0.3972602739726027,0.18823529411764706,-4.699248120298982e-05,-0.06169154228855722,,,,,,,,,,,,,,
0,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.53125,0.025000000000000022,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.24591790578700135,0.23534636470574083,0.010571541081260516,0.2473163522363186,0.24007665304175332,0.007239699194565269,0.6746103712577054,0.6412676561161144,0.03334271514159104,0.6877795447106562,0.6732877727588098,0.014491771951846366,0.6822157912376665,0.9481962516979984,-0.26598046046033186,0.6622537724855272,0.9078769163646683,-0.24562314387914108,0.020357316581190776,0.4978923158394744,0.5033061232759042,-0.005413807436429774,0.48048402486139163,0.5008363810139507,-0.020352356152559037,-0.014938548716129263,0.26598046046033186,0.24562314387914108,-0.020357316581190776,0.005413807436429774,0.020352356152559037,0.014938548716129263,1,3,5,3,2.0,1.0,5,14,3,0.04365079365079372,1.0,1.0,0.0,0.7380952380952381,0.6944444444444444,0.0,-0.05555555555555558,,,,,,,,,,,,,,
1,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.50625,0.51875,0.012500000000000067,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24514345035791404,0.23432885132356152,0.010814599034352529,0.24978160385657172,0.2439177363105091,0.005863867546062634,0.667125655184675,0.6349816164864139,0.0321440386982611,0.6927104008435364,0.6809814185138435,0.011728982329692883,0.9459256313566987,0.681535497276398,0.26439013408030076,0.9060355361038092,0.6616485776796913,0.24438695842411784,-0.020003175656182925,0.5008244645351307,0.500375271164194,0.00044919337093674017,0.504993067406435,0.4927309144978986,0.012262152908536439,0.011812959537599699,0.26439013408030076,0.24438695842411784,-0.020003175656182925,0.00044919337093674017,0.012262152908536439,0.011812959537599699,2,4,5,6,4.0,1.0,6,21,3,0.029220779220779203,0.975,0.9753125,-0.00031250000000004885,0.39285714285714285,0.36363636363636365,-0.00017857142857147235,0.016438356164383605,,,,,,,,,,,,,1.0,
2,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5125,0.012499999999999956,1.0,0.75,-0.25,1.0,1.0,0.5,1.0,-0.5,0.0,0.2418470202307661,0.24148106721735596,0.0003659530134101363,0.24239938462069732,0.24796630070084383,-0.005566916080146506,0.6522791581821774,0.6591774948345857,-0.0068983366524082435,0.6779444321690633,0.6890782923444179,-0.01113386017535456,0.054477890456806045,0.32317563132602983,-0.26869774086922377,0.09129842286130371,0.3299205909365009,-0.23862216807519718,0.03007557279402659,0.4902785006588142,0.5056084730439789,-0.015329972385164758,0.5054483764777835,0.5097019066969326,-0.004253530219149093,0.011076442166015665,0.26869774086922377,0.23862216807519718,-0.03007557279402659,0.015329972385164758,0.004253530219149093,-0.011076442166015665,4,5,5,2,2.0,,4,14,1,0.007820240088914354,0.882120253164557,0.8784375,0.0036827531645570177,0.9487485101311085,0.9409282700421941,-4.699248120298982e-06,-0.0037938049116437167,,,,,,,,,,,,,,
3,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.5125,0.006249999999999978,0.75,0.75,0.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.24425902860882398,0.23849008365696175,0.005768944951862226,0.24426615822937262,0.24371900443815053,0.0005471537912220825,0.6647814409911056,0.6451376948222807,0.019643746168824916,0.6816760048614399,0.6805819803787891,0.001094024482650724,0.05267829958337876,0.31960665290818024,-0.26692835332480147,0.09172145483774262,0.33275286975914986,-0.24103141492140723,0.025896938403394243,0.49554723965855496,0.5071921990983789,-0.01164495943982391,0.49595109735581067,0.5087259739343973,-0.01277487657858667,-0.0011299171387627593,0.26692835332480147,0.24103141492140723,-0.025896938403394243,0.01164495943982391,0.01277487657858667,0.0011299171387627593,2,4,4,4,2.0,,4,14,0,-0.0003105221518987511,0.975,0.9753125,-0.00031250000000004885,0.9626582278481013,0.96296875,-0.00017857142857147235,-0.00035714285714283367,,,,,,,,,,,,,,
4,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.58125,0.08125000000000004,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24103932017986024,0.21987203846439024,0.02116728171547,0.240247567735498,0.2221861827129178,0.0180613850225802,0.6472681556020968,0.6013127089837997,0.04595544661829709,0.6736365991780946,0.6374536003580012,0.03618299882009335,0.05785502455354039,0.32386844831047973,-0.2660134237569393,0.09920015881773578,0.3633616122820769,-0.26416145346434117,0.0018519702925981485,0.49356650109471567,0.5133442240589524,-0.019777722964236744,0.46754112125080555,0.524869325922614,-0.05732820467180849,-0.03755048170757175,0.2660134237569393,0.26416145346434117,-0.0018519702925981485,0.019777722964236744,0.05732820467180849,0.03755048170757175,3,3,5,4,2.0,2.0,5,16,1,0.0060528799849480786,0.8919303797468354,0.8921875,-0.00025712025316459997,0.8545776428932726,0.8485247629083246,0.006029135338345926,-0.001461380788815192,,,,,,,,,,,,,,
5,0.846619729377882,0.45023233107571103,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.49375,-0.006249999999999978,0.25,0.5,0.25,0.5,0.0,1.0,0.0,0.5,0.0,0.24630032059574086,0.24326069806934578,0.003039622526395086,0.25043364825150755,0.24821814838222434,0.0022154998692832106,0.6666951778319057,0.6593968880833309,0.007298289748574827,0.6940144697480611,0.6895804706974615,0.004433999050599602,0.048114227454675876,0.3162732022695869,-0.268158974814911,0.08470928069893247,0.3247493868730703,-0.24004010617413785,0.028118868640773176,0.4995192711217048,0.4986595462314454,0.0008597248902593724,0.4869266439792935,0.49078169544866423,-0.003855051469370707,-0.00471477635963008,0.268158974814911,0.24004010617413785,-0.028118868640773176,-0.0008597248902593724,0.003855051469370707,0.00471477635963008,2,4,5,3,3.0,1.0,5,16,3,0.5588235294117647,0.9875,0.9875,0.0,0.6764705882352942,0.11764705882352941,0.0,0.05797101449275355,,,,,,,,,,,,,,
0,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.53125,0.018750000000000044,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24720389431147138,0.22564198707078398,0.021561907240687406,0.2473518224912925,0.22780058006530096,0.019551242425991544,0.6743967619172342,0.5984077217467585,0.0759890401704757,0.6878491824005702,0.64868903771514,0.039160144685430276,0.6864180205517907,0.9711108184178997,-0.284692797866109,0.6536086526170847,0.9398155575152414,-0.2862069048981567,-0.0015141070320476846,0.49349666827753413,0.4988888847121723,-0.005392216434638164,0.4711267021066943,0.5168540111571265,-0.04572730905043221,-0.040335092615794044,0.284692797866109,0.2862069048981567,0.0015141070320476846,0.005392216434638164,0.04572730905043221,0.040335092615794044,2,6,12,9,4.0,1.0,5,32,1,0.014607564294867093,0.9875,0.9875,0.0,0.6328341652800887,0.6182266009852216,0.0,0.0035457250225565673,,,,,,,,,,,,,,
1,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5125,0.55,0.03750000000000009,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2416888348944371,0.220640863420887,0.021047971473550087,0.25163880977780995,0.2387031599271393,0.012935649850670639,0.647616316149818,0.5945640069890525,0.05305230916076542,0.6964248399222955,0.6705457372804042,0.025879102641891305,0.9712704503798164,0.6795865382424635,0.2916839121373529,0.925097785291457,0.6439533555990697,0.2811444296923873,-0.010539482444965609,0.5041559080547173,0.5073368418065932,-0.0031809337518758918,0.5148564647784439,0.4919042752801358,0.02295218949830813,0.02613312325018402,0.2916839121373529,0.2811444296923873,-0.010539482444965609,-0.0031809337518758918,0.02295218949830813,0.02613312325018402,2,4,3,5,3.0,2.0,5,17,3,0.23636363636363633,0.8028481012658227,0.7953125,0.007535601265822756,0.41818181818181815,0.18181818181818182,-0.0034116541353383933,0.13333333333333336,,,,,,,,,,,,,,
2,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.5,-0.012499999999999956,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.23498568511855975,0.23138164605205636,0.0036040390665033895,0.248358934637867,0.24107209257113427,0.007286842066732746,0.621991055278351,0.612642744638493,0.00934831063985797,0.6898644920030446,0.6752887251014306,0.014575766901613996,0.03190526353501325,0.32949652835998977,-0.2975912648249765,0.053744190038526894,0.3366198225946492,-0.2828756325561223,0.014715632268854195,0.5029435307167245,0.5063497304221705,-0.003406199705445978,0.4908213378600015,0.5088603734407212,-0.01803903558071973,-0.014632835875273753,0.2975912648249765,0.2828756325561223,-0.014715632268854195,0.003406199705445978,0.01803903558071973,0.014632835875273753,4,1,2,1,1.0,,4,5,0,0.0,0.8492088607594936,0.8415625,0.007646360759493653,1.0,1.0,0.0007847744360902631,0.0,,,,,,,,,,,,,,
3,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24495231869127715,0.22469144346029019,0.020260875230986963,0.24889541054845093,0.23081548962972312,0.018079920918727815,0.6612504919077218,0.5983524230516789,0.06289806885604288,0.690937515994984,0.6547499898232262,0.0361875261717578,0.029595039849548883,0.3164757999073934,-0.2868807600578445,0.06894317700557409,0.3475900728625183,-0.27864689585694424,0.008233864200900276,0.5032270061333747,0.5054915840793863,-0.0022645779460116477,0.47869261323403034,0.5179398001600775,-0.03924718692604712,-0.03698260898003547,0.2868807600578445,0.27864689585694424,-0.008233864200900276,0.0022645779460116477,0.03924718692604712,0.03698260898003547,2,7,12,13,7.0,,4,39,3,0.1388888888888889,0.9875,0.9875,0.0,0.2222222222222222,0.08333333333333333,0.0,-0.15789473684210525,,,,,,,,,,,,,,
4,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.5375,0.025000000000000022,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23488831075757766,0.2175662636122449,0.017322047145332753,0.23988670226432954,0.2187668900125206,0.02111981225180895,0.6207367613313386,0.5836108638180474,0.037125897513291206,0.6729159092204592,0.6304837292594013,0.04243217996105786,0.031451767358970505,0.32955511402658955,-0.29810334666761906,0.07843651468012627,0.359199357649122,-0.2807628429689957,0.01734050369862339,0.49215528636190653,0.5126360346776038,-0.02048074831569724,0.4496555130338529,0.5151541270431201,-0.06549861400926721,-0.04501786569356997,0.29810334666761906,0.2807628429689957,-0.01734050369862339,0.02048074831569724,0.06549861400926721,0.04501786569356997,3,7,14,9,3.0,1.0,5,34,2,0.2034662867996201,0.5030063291139241,0.50625,-0.003243670886075911,0.6346153846153846,0.4311490978157645,0.01191729323308266,-0.02103491080993758,,,,,,,,,,,,,,
5,0.742645833430201,0.11639480414880266,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.24973373638964413,0.23505326096361284,0.014680475426031292,0.2514726031883308,0.22557666898999934,0.02589593419833147,0.6781223180569687,0.6307895851625396,0.047332732894429075,0.6960926436873596,0.644194584037241,0.05189805965011862,0.026402105245229658,0.30966698739959025,-0.2832648821543606,0.06273302675268098,0.3339702902206951,-0.2712372634680141,0.012027618686346497,0.49712302836685973,0.49422510713699686,0.0028979212298628765,0.4571732471520786,0.5080328905368073,-0.05085964338472876,-0.053757564614591635,0.2832648821543606,0.2712372634680141,-0.012027618686346497,-0.0028979212298628765,0.05085964338472876,0.053757564614591635,1,3,5,5,2.0,2.0,5,17,1,0.09563327804135302,1.0,1.0,0.0,0.8743414120126449,0.7787081339712919,0.0,-0.004455039031748154,,,,,,,,,,,,,,
0,0.189430888589536,0.08150956044486711,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.525,0.025000000000000022,0.75,0.5,-0.25,1.0,0.5,0.5,0.5,-0.5,0.0,0.251036054513026,0.2382940669988745,0.01274198751415151,0.2488508696769708,0.24595354378239115,0.0028973258945796387,0.7000976979103707,0.6341753370720407,0.06592236083833003,0.6908489122921726,0.6850523156802061,0.00579659661196652,0.6920905242824734,0.9856852662069695,-0.2935947419244961,0.6743683846701934,0.9697110286328308,-0.2953426439626373,-0.0017479020381412358,0.49726191289462046,0.49958957118767955,-0.0023276582930590872,0.49816545537411716,0.5064033958828573,-0.00823794050874016,-0.005910282215681073,0.2935947419244961,0.2953426439626373,0.0017479020381412358,0.0023276582930590872,0.00823794050874016,0.005910282215681073,1,3,6,3,1.0,,4,13,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
1,0.189430888589536,0.08150956044486711,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5125,0.5125,0.0,1.0,0.5,-0.5,1.0,1.0,1.0,0.0,0.0,-1.0,0.2498850494536753,0.2440059935335222,0.005879055920153087,0.24597460130918405,0.24332066824293835,0.0026539330662457006,0.7013342565320915,0.6563118394651337,0.045022417066957754,0.685095499793641,0.679783957462196,0.0053115423314450405,0.9848455530749167,0.690386781377317,0.2944587716975997,0.9720464629054419,0.6829097466946099,0.28913671621083203,-0.005322055486767674,0.505937203423239,0.49782083745702965,0.008116365966209349,0.5150565608858908,0.5014654590940134,0.013591101791877391,0.005474735825668042,0.2944587716975997,0.28913671621083203,-0.005322055486767674,0.008116365966209349,0.013591101791877391,0.005474735825668042,2,3,2,5,3.0,2.0,5,15,0,0.0,0.9634493670886076,0.9625,0.0009493670886076,0.9875,0.9875,-0.000535714285714306,0.0,,,,,,,,,,,,,,
2,0.189430888589536,0.08150956044486711,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.25013605006763473,0.238607566073693,0.01152848399394174,0.2512349715336251,0.2363497805330212,0.014885191000603926,0.6947007003071419,0.6375232627230615,0.05717743758408045,0.6956172240763355,0.6658352154931891,0.02978200858314639,0.015049323799836815,0.30836865238309424,-0.29331932858325743,0.029188907257401732,0.32495642315462303,-0.2957675158972213,-0.0024481873139638455,0.5047250579560817,0.5022952478372136,0.0024298101188681143,0.48339092016980756,0.5111647988449575,-0.02777387867514991,-0.030203688794018024,0.29331932858325743,0.2957675158972213,0.0024481873139638455,-0.0024298101188681143,0.02777387867514991,0.030203688794018024,1,3,3,3,2.0,,4,11,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
3,0.189430888589536,0.08150956044486711,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2513661278698743,0.23512430000770163,0.016241827862172653,0.25124799969308703,0.24179538957644903,0.009452610116638005,0.7012395486806252,0.6248150519298408,0.07642449675078444,0.6956432304845315,0.6767342817303287,0.018908948754202792,0.015463974311474593,0.3072205506969537,-0.2917565763854791,0.031310376296805095,0.3299307799266491,-0.298620403629844,-0.006863827244364906,0.5033498734855075,0.5008659238801743,0.002483949605333269,0.4935904503281505,0.5101979738663761,-0.016607523538225588,-0.019091473143558857,0.2917565763854791,0.298620403629844,0.006863827244364906,-0.002483949605333269,0.016607523538225588,0.019091473143558857,1,3,3,1,1.0,,4,8,0,0.0,1.0,1.0,0.0,0.9875,0.9875,0.0,0.0,,,,,,,,,,,,,,
