seed,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_by_level,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level
136,0,80,4,0.5125,0.5125,0.0,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.248160348310949,0.23769408685095755,0.010466261459991438,0.2414172874144736,0.24100028139348773,0.00041700602098587725,0.6877916990408921,0.6320916515364983,0.055700047504393835,0.6759722989888503,0.6751426356781932,0.0008296633106570361,0.9650116439996779,0.6855970616827994,0.27941458231687843,0.9404483881227513,0.6714201620978102,0.26902822602494114,-0.010386356291937293,0.49913279241139685,0.48158808556957655,0.0175447068418203,0.5147184348945889,0.49646428232478435,0.01825415256980456,0.0007094457279842592,0.27941458231687843,0.26902822602494114,-0.010386356291937293,0.0175447068418203,0.01825415256980456,0.0007094457279842592,3,"{'level_0': 4, 'level_1': 7, 'level_2': 5, 'level_3': 4, 'level_4': 1}",0,0.0,0.9057692307692308,0.9,0.005769230769230749,1.0,1.0,-7.936507936501247e-05,0.0
137,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25029798625353605,0.2228610006059708,0.02743698564756525,0.2489637655684323,0.23474686455045968,0.014216901017972627,0.6709240904722098,0.5949538886650607,0.07597020180714908,0.6910746374793102,0.6626280388948556,0.02844659858445464,0.31019833298828625,0.03419897271850014,0.2759993602697861,0.35194505739157445,0.06553720397266902,0.2864078534189054,0.010408493149119291,0.5034130900504947,0.5013162866680507,0.0020968033824440013,0.515295708185468,0.484254452080465,0.031041256105002968,0.028944452722558967,0.2759993602697861,0.2864078534189054,0.010408493149119291,0.0020968033824440013,0.031041256105002968,0.028944452722558967,1,"{'level_0': 2, 'level_1': 5, 'level_2': 4, 'level_3': 1, 'level_4': 1}",0,0.007692307692307665,1.0,1.0,0.0,0.9076923076923077,0.9,0.0,0.001984126984126977
138,0,80,4,0.5125,0.5375,0.025000000000000022,1.0,0.75,-0.25,1.0,1.0,0.5,1.0,-0.5,0.0,0.24518116477513083,0.21879265748262303,0.0263885072925078,0.24194847368528377,0.23416614992182155,0.007782323763462218,0.6587688541439529,0.5851071592568415,0.07366169488711138,0.6770400189638437,0.661445508506873,0.01559451045697069,0.3186048568017196,0.034766248940855664,0.28383860786086396,0.35793260560971957,0.06819301987008278,0.28973958573963676,0.005900977878772806,0.5054530956918543,0.4891357794841742,0.016317316207680066,0.503756617745623,0.4711995764281568,0.03255704131746617,0.016239725109786107,0.28383860786086396,0.28973958573963676,0.005900977878772806,0.016317316207680066,0.03255704131746617,0.016239725109786107,2,"{'level_0': 2, 'level_1': 3, 'level_2': 5, 'level_3': 3, 'level_4': 1}",3,0.5333333333333333,0.8878205128205128,0.875,0.012820512820512775,0.5333333333333333,0.0,-0.0008730158730159143,0.07446808510638298
139,0,80,4,0.5,0.5125,0.012499999999999956,0.75,0.5,-0.25,1.0,0.5,1.0,0.0,0.0,-0.5,0.24923476845189452,0.23404811062276862,0.015186657829125899,0.2487138968516674,0.24234273980380466,0.00637115704786273,0.676204125821725,0.6232808593294126,0.05292326649231238,0.6905748028812483,0.6778077848831122,0.012767017998136065,0.966769990887998,0.6873117458574867,0.2794582450305113,0.9379489366075482,0.6650681931703264,0.2728807434372218,-0.006577501593289514,0.5046687588891574,0.5020520041759051,0.0026167547132522895,0.5230406703945166,0.5070339471581433,0.01600672323637331,0.01338996852312102,0.2794582450305113,0.2728807434372218,-0.006577501593289514,0.0026167547132522895,0.01600672323637331,0.01338996852312102,1,"{'level_0': 2, 'level_1': 3, 'level_2': 3, 'level_3': 3, 'level_4': 3}",2,0.32144878324844367,1.0,1.0,0.0,0.7688172043010753,0.4473684210526316,0.0,0.009415956228527755
140,0,80,4,0.5,0.5125,0.012499999999999956,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24832127538851873,0.22322895878812488,0.02509231660039385,0.24566560619168498,0.23853363479117856,0.0071319714005064205,0.6636026210725914,0.5901166103831188,0.07348601068947258,0.6844780374697241,0.6702052380355822,0.014272799434141947,0.31294327131338184,0.03502729819428742,0.27791597311909444,0.348782829401998,0.061875558759350247,0.28690727064264776,0.008991297523553321,0.506094642160547,0.4973789525317041,0.008715689628842893,0.5066514802616178,0.48335213288083323,0.02329934738078454,0.014583657751941648,0.27791597311909444,0.28690727064264776,0.008991297523553321,0.008715689628842893,0.02329934738078454,0.014583657751941648,1,"{'level_0': 2, 'level_1': 3, 'level_2': 6, 'level_3': 5}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
141,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.25331621943752824,0.22846501083311077,0.024851208604417474,0.2508744237517893,0.2264270114169615,0.024447412334827806,0.7068741596449886,0.6068647563035464,0.10000940334144215,0.6948961104050344,0.6459499798569356,0.04894613054809882,0.9666903766105743,0.6929773622076512,0.27371301440292317,0.9386064345793022,0.6568874621789991,0.2817189724003031,0.008005957997379909,0.5041870221116174,0.5058708944454833,-0.00168387233386591,0.5320133025667806,0.48353583639297004,0.048477466173810546,0.050161338507676456,0.27371301440292317,0.2817189724003031,0.008005957997379909,-0.00168387233386591,0.048477466173810546,0.050161338507676456,1,"{'level_0': 1, 'level_1': 2, 'level_2': 3, 'level_3': 1, 'level_4': 1}",1,0.005001567582396005,1.0,1.0,0.0,0.8022151898734177,0.7972136222910217,0.0,0.0003530450132391838
142,0,80,4,0.5125,0.5375,0.025000000000000022,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2513113768547899,0.22626450510377455,0.02504687175101533,0.25157933825806644,0.23884815654941793,0.012731181708648509,0.7110318718906651,0.5997275030149638,0.11130436887570128,0.6963065435218643,0.6708294594520727,0.025477084069791545,0.9656182370077913,0.689954492936857,0.2756637440709343,0.937147669591463,0.6543472655361222,0.2828004040553408,0.00713665998440649,0.49297551496777436,0.4960569002790604,-0.0030813853112860445,0.517948037181297,0.4952049445679614,0.022743092613335625,0.02582447792462167,0.2756637440709343,0.2828004040553408,0.00713665998440649,-0.0030813853112860445,0.022743092613335625,0.02582447792462167,1,"{'level_0': 4, 'level_1': 6, 'level_2': 8, 'level_3': 5, 'level_4': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
143,0,80,4,0.525,0.55,0.025000000000000022,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23911668851131643,0.21386868898455344,0.025247999526762988,0.2281976901083671,0.23090799289236888,-0.002710302784001778,0.6386929729064063,0.56901045674289,0.06968251616351628,0.6494997064023801,0.6549301589798494,-0.005430452577469325,0.3276571952596637,0.034388443154904955,0.2932687521047587,0.3643350172780697,0.06511835464729646,0.2992166626307733,0.005947910526014566,0.5218640446314327,0.4770877512973194,0.04477629333411326,0.5262495330351546,0.48709302661909337,0.039156506416061276,-0.005619786918051983,0.2932687521047587,0.2992166626307733,0.005947910526014566,0.04477629333411326,0.039156506416061276,-0.005619786918051983,1,"{'level_0': 4, 'level_1': 6, 'level_2': 5, 'level_3': 2, 'level_4': 1}",0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,0.0
144,0,80,4,0.4875,0.5,0.012500000000000011,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2484917821629702,0.22674537734425004,0.021746404818720144,0.2506731110802135,0.22206441167788493,0.028608699402328575,0.6728885439591267,0.5997426008362838,0.07314594312284284,0.6944938412928884,0.6371695138374387,0.057324327455449686,0.3133955080436311,0.03524973267446986,0.27814577536916124,0.34424995214989745,0.06396179022973378,0.2802881619201637,0.002142386551002462,0.4976380039388167,0.49892133288034274,-0.0012833289415260518,0.5155055055962394,0.4575482663324766,0.05795723926376284,0.05924056820528889,0.27814577536916124,0.2802881619201637,0.002142386551002462,-0.0012833289415260518,0.05795723926376284,0.05924056820528889,1,"{'level_0': 6, 'level_1': 8, 'level_2': 4, 'level_3': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
145,0,80,4,0.5,0.55,0.050000000000000044,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25056865869459105,0.21543360804682465,0.0351350506477664,0.25057868265559036,0.22476545903048015,0.02581322362511021,0.6772978123559914,0.5688225823279555,0.10847523002803594,0.6943053685124095,0.6425929225407693,0.051712445971640264,0.9665539955490413,0.6895670582588853,0.276986937290156,0.9359646813419491,0.6395866177745125,0.29637806356743657,0.019391126277280568,0.5037829541928935,0.5048557065371576,-0.0010727523442640718,0.5351286504477698,0.4829016393185013,0.05222701112926853,0.0532997634735326,0.276986937290156,0.29637806356743657,0.019391126277280568,-0.0010727523442640718,0.05222701112926853,0.0532997634735326,1,"{'level_0': 4, 'level_1': 6, 'level_2': 9, 'level_3': 3, 'level_4': 1}",3,0.5,1.0,1.0,0.0,0.5,0.0,0.0,
146,0,80,4,0.5125,0.5375,0.025000000000000022,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24687332469830273,0.2261088005651545,0.02076452413314822,0.24712517105601417,0.23044289974995133,0.01668227130606284,0.670516081042727,0.5960717761423548,0.07444430490037213,0.6873973942917824,0.6539994422281743,0.03339795206360807,0.9659715872316822,0.6841921663261082,0.28177942090557395,0.9386235773518529,0.6554434523996783,0.2831801249521746,0.0014007040466006426,0.5019647275892557,0.49619102304058776,0.005773704548667935,0.524267145083723,0.48419970113276206,0.0400674439509609,0.034293739402292966,0.28177942090557395,0.2831801249521746,0.0014007040466006426,0.005773704548667935,0.0400674439509609,0.034293739402292966,2,"{'level_0': 5, 'level_1': 5, 'level_2': 7, 'level_3': 3, 'level_4': 1, 'level_5': 1}",3,0.6,0.975,0.975,0.0,0.6,0.0,0.0,-0.42857142857142855
147,0,80,4,0.4875,0.525,0.03750000000000003,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.253911368429797,0.22035121544468,0.033560152985117,0.24925023228659482,0.23368590904960446,0.015564323236990363,0.7240613994162178,0.582233139913913,0.14182825950230482,0.6916472180537581,0.6604962886658882,0.031150929387869897,0.3065451108415014,0.03238847045942817,0.2741566403820732,0.35300098445007244,0.0634887699224688,0.2895122145276037,0.01535557414553046,0.49989221949487783,0.4983216112413502,0.0015706082535276167,0.5176526179892629,0.48430754636272255,0.033345071626540324,0.03177446337301271,0.2741566403820732,0.2895122145276037,0.01535557414553046,0.0015706082535276167,0.033345071626540324,0.03177446337301271,1,"{'level_0': 4, 'level_1': 9, 'level_2': 9, 'level_3': 4, 'level_4': 4}",1,0.02566991660534712,1.0,1.0,0.0,0.6147902869757175,0.5891203703703703,0.0,0.037510098993715824
148,0,80,4,0.5,0.5375,0.03749999999999998,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.2505890589192498,0.2164420242335659,0.03414703468568392,0.2407507569298831,0.21047505449426632,0.03027570243561678,0.7076837532721053,0.5736381204976368,0.13404563277446846,0.6746402342378341,0.6137531238100157,0.06088711042781847,0.9659589278000311,0.6886920426301115,0.2772668851699196,0.9342719038871131,0.640281940623453,0.2939899632636601,0.016723078093740518,0.5184969799580047,0.499644947155189,0.01885203280281572,0.5647244606060666,0.4810941115885156,0.08363034901755101,0.06477831621473529,0.2772668851699196,0.2939899632636601,0.016723078093740518,0.01885203280281572,0.08363034901755101,0.06477831621473529,1,"{'level_0': 3, 'level_1': 7, 'level_2': 11, 'level_3': 2}",1,0.023536079803083254,1.0,1.0,0.0,0.5630522088353414,0.5395161290322581,0.0,-0.016031041488142717
149,0,80,4,0.4875,0.5125,0.024999999999999967,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.25163817770430946,0.22916533194076288,0.02247284576354658,0.24909731189673925,0.2290837488421345,0.02001356305460475,0.7050488939501592,0.6123822883473402,0.09266660560281903,0.6913417797567195,0.6512879998055432,0.040053779951176316,0.30987791895421274,0.03291817389425506,0.2769597450599577,0.34259338626545877,0.06169988361388873,0.28089350265157004,0.003933757591612352,0.49934621523883654,0.49753226518529925,0.0018139500535372943,0.5237139701211249,0.48094875513187113,0.04276521498925373,0.040951264935716436,0.2769597450599577,0.28089350265157004,0.003933757591612352,0.0018139500535372943,0.04276521498925373,0.040951264935716436,1,"{'level_0': 2, 'level_1': 5, 'level_2': 7, 'level_3': 2}",1,0.01945987394565074,1.0,1.0,0.0,0.7673231218088986,0.7478632478632479,0.0,-0.012911343399148234
150,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2544723627940594,0.2271460656446158,0.027326297149443568,0.2515125537692129,0.23535659125155706,0.01615596251765583,0.6996960501469232,0.6023457990272325,0.09735025111969065,0.6961732187308509,0.6638423858178237,0.032330832913027185,0.9682063606492706,0.6947713287185224,0.27343503193074814,0.9352950701126748,0.6557395539400256,0.2795555161726492,0.006120484241901036,0.4909453235119603,0.4938327149148245,-0.0028873914028642034,0.5063012610645138,0.4763960624075119,0.029905198657001864,0.03279259005986607,0.27343503193074814,0.2795555161726492,0.006120484241901036,-0.0028873914028642034,0.029905198657001864,0.03279259005986607,2,"{'level_0': 3, 'level_1': 6, 'level_2': 4, 'level_3': 3}",2,0.05035577449370554,0.975,0.975,0.0,0.867816091954023,0.8174603174603174,0.0,-0.03200544773578473
151,0,80,4,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24391889601472613,0.22528806290525744,0.018630833109468697,0.2503319646157772,0.23564603958983227,0.014685925025944957,0.6551092991819594,0.5944036506576807,0.06070564852427862,0.6938111203446519,0.6644214769143905,0.029389643430261403,0.9649547238049809,0.6799789200900939,0.28497580371488707,0.9400044131275707,0.6540900720143625,0.2859143411132081,0.0009385373983210599,0.4995038583599926,0.5001539713950465,-0.0006501130350538564,0.5222305151712223,0.49293156845830755,0.029298946712914775,0.02994905974796863,0.28497580371488707,0.2859143411132081,0.0009385373983210599,-0.0006501130350538564,0.029298946712914775,0.02994905974796863,2,"{'level_0': 2, 'level_1': 2, 'level_2': 4, 'level_3': 2}",2,0.1805726600985222,0.9512820512820512,0.95,0.0012820512820512775,0.4975369458128079,0.3169642857142857,-0.0007142857142857784,0.0067698259187620735
152,0,80,4,0.5,0.5125,0.012499999999999956,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25521364971138266,0.22285526434416333,0.03235838536721933,0.2525804622610022,0.2412743630668622,0.011306099194140024,0.7243648356173249,0.5886344684151941,0.13573036720213083,0.6983102747337468,0.6756682899715523,0.02264198476219459,0.30479661751919845,0.032766146420215636,0.2720304710989828,0.34936640167158,0.06661355966503493,0.28275284200654505,0.010722370907562229,0.4896868516050688,0.4946819879247071,-0.004995136319638271,0.4894596389285073,0.4709995902132552,0.018460048715252086,0.023455185034890358,0.2720304710989828,0.28275284200654505,0.010722370907562229,-0.004995136319638271,0.018460048715252086,0.023455185034890358,1,"{'level_0': 4, 'level_1': 7, 'level_2': 4, 'level_3': 2}",2,0.02779720279720277,1.0,1.0,0.0,0.4431818181818182,0.4153846153846154,0.0,0.14644160583941607
153,0,80,4,0.4875,0.5125,0.024999999999999967,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2524647634025953,0.22908974256642683,0.023375020836168492,0.24853279396186692,0.2328628320483054,0.015669961913561514,0.6873487546385643,0.6104326001012692,0.07691615453729506,0.6902122296473581,0.658852079395937,0.031360150251421026,0.30791179405063207,0.03346186614214473,0.2744499279084873,0.3420724632126867,0.06646334014781326,0.27560912306487345,0.001159195156386128,0.5075645901721662,0.5045458867969458,0.0030187033752203662,0.5223691973596662,0.4873593919549319,0.03500980540473436,0.031991102029513996,0.2744499279084873,0.27560912306487345,0.001159195156386128,0.0030187033752203662,0.03500980540473436,0.031991102029513996,1,"{'level_0': 5, 'level_1': 9, 'level_2': 8, 'level_3': 2, 'level_4': 1}",1,0.005734249033218064,1.0,1.0,0.0,0.7478191911181602,0.7420849420849421,0.0,-0.01461960355931824
154,0,80,4,0.525,0.5375,0.012499999999999956,1.0,0.75,-0.25,1.0,1.0,0.5,1.0,-0.5,0.0,0.24609807098825645,0.2210545196854361,0.02504355130282035,0.24344907331444748,0.23854435878570965,0.004904714528737836,0.6812854893062468,0.5826527467502788,0.09863274255596799,0.6800424933450832,0.6702181518273373,0.009824341517745805,0.9664494443294188,0.6834739168413058,0.28297552748811305,0.9411744295460845,0.6479225399678088,0.29325188957827575,0.010276362090162694,0.5033776920746867,0.49012278810441884,0.013254903970267906,0.5010439220981807,0.4775202875258861,0.023523634572294616,0.01026873060202671,0.28297552748811305,0.29325188957827575,0.010276362090162694,0.013254903970267906,0.023523634572294616,0.01026873060202671,1,"{'level_0': 2, 'level_1': 5, 'level_2': 5, 'level_3': 2}",1,0.036980544866980214,1.0,1.0,0.0,0.7781282860147214,0.7411477411477412,0.0,0.018299151343705855
155,0,80,4,0.4875,0.5625,0.07500000000000001,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2502656311583227,0.21473958608448598,0.03552604507383669,0.25219386284232653,0.22408278420486993,0.0281110786374566,0.66390984201819,0.5700129527395602,0.09389688927862982,0.697535033200148,0.6412566566409577,0.056278376559190324,0.309872937626526,0.033225304023158236,0.27664763360336775,0.36282404491398706,0.06343489723822895,0.2993891476757581,0.022741514072390334,0.4980522586409382,0.50241971645141,-0.00436745781047182,0.5221147899024671,0.46878723789627896,0.053327552006188106,0.057695009816659926,0.27664763360336775,0.2993891476757581,0.022741514072390334,-0.00436745781047182,0.053327552006188106,0.057695009816659926,1,"{'level_0': 4, 'level_1': 6, 'level_2': 4, 'level_3': 2, 'level_4': 1}",1,0.037123330226778495,1.0,1.0,0.0,0.8445945945945946,0.8074712643678161,0.0,-0.013989484907533267
156,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25261921322713554,0.2305451308525707,0.022074082374564846,0.2535963122177009,0.23345056255218774,0.020145749665513163,0.6918641960847838,0.6205240859282932,0.07134011015649055,0.7003414933563235,0.6600278073274433,0.04031368602888019,0.9666651797161997,0.6924209759337152,0.2742442037824845,0.9411116180149239,0.6587706026033826,0.28234101541154133,0.008096811629056844,0.48935566835818933,0.49640410187115097,-0.007048433512961638,0.5110312538523302,0.4772147669910175,0.03381648686131267,0.040864920374274305,0.2742442037824845,0.28234101541154133,0.008096811629056844,-0.007048433512961638,0.03381648686131267,0.040864920374274305,1,"{'level_0': 4, 'level_1': 5, 'level_2': 6, 'level_3': 2, 'level_4': 1, 'level_5': 1}",1,0.07514154085257552,1.0,1.0,0.0,0.5985790408525755,0.5234375,0.0,-0.015864609716785716
157,0,80,4,0.4875,0.525,0.03750000000000003,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24503292209684185,0.22624827742700146,0.018784644669840395,0.24228942500662914,0.23153646588824145,0.010752959118387695,0.6468120996702089,0.5943986728599425,0.052413426810266395,0.6777246855054144,0.6561991393601598,0.021525546145254593,0.31678117919561927,0.034115098765393224,0.28266608043022606,0.34454000283892716,0.058716629749836866,0.2858233730890903,0.003157292658864219,0.5079672601717719,0.49242171780452826,0.015545542367243592,0.5176245817167953,0.4799344563628247,0.03769012535397054,0.022144582986726946,0.28266608043022606,0.2858233730890903,0.003157292658864219,0.015545542367243592,0.03769012535397054,0.022144582986726946,1,"{'level_0': 3, 'level_1': 4, 'level_2': 3, 'level_3': 3, 'level_4': 1}",1,0.009597344494155058,1.0,1.0,0.0,0.8320825515947468,0.8224852071005917,0.0,-0.012997756813083683
158,0,80,4,0.4875,0.5,0.012500000000000011,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2507281561691,0.23207098822184324,0.018657167947256748,0.2518645994301281,0.2349244159673681,0.016940183462760022,0.6742114784755209,0.6193945288202309,0.05481694965528994,0.6968765135524579,0.6629836896774849,0.033892823874973055,0.30964708691754544,0.03182449339071012,0.2778225935268353,0.338294013102166,0.06369205325080343,0.2746019598513626,-0.003220633675472706,0.4952199111242327,0.49891641987014435,-0.003696508745911653,0.5128912967982158,0.48221484673044956,0.030676450067766203,0.034372958813677856,0.2778225935268353,0.2746019598513626,-0.003220633675472706,-0.003696508745911653,0.030676450067766203,0.034372958813677856,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 3, 'level_4': 2}",2,0.28510638297872337,1.0,1.0,0.0,0.8851063829787233,0.6,0.0,-0.0384415584415585
159,0,80,4,0.4875,0.525,0.03750000000000003,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.24967387365605473,0.21756999293009738,0.03210388072595735,0.2504239222677027,0.23252136838709167,0.017902553880611044,0.6802627442894769,0.5736846789725132,0.10657806531696368,0.6939952762787216,0.6581481101215618,0.03584716615715977,0.31229558550006925,0.0332254950416772,0.27907009045839204,0.35732806831794434,0.06435179884326657,0.29297626947467775,0.013906179016285714,0.49528674063832356,0.4960871268877687,-0.0008003862494451175,0.506995376439108,0.4708446976474277,0.03615067879168027,0.036951065041125386,0.27907009045839204,0.29297626947467775,0.013906179016285714,-0.0008003862494451175,0.03615067879168027,0.036951065041125386,1,"{'level_0': 3, 'level_1': 2, 'level_2': 4, 'level_3': 4, 'level_4': 3, 'level_5': 1}",1,0.007119077894234382,1.0,1.0,0.0,0.8689883913764511,0.8618693134822167,0.0,-0.005207211089564012
160,0,80,4,0.4875,0.5,0.012500000000000011,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2489614551945259,0.2369299727488098,0.012031482445716085,0.2528382838539294,0.23541012425157942,0.017428159602350002,0.6726466843845706,0.6322932491893376,0.040353435195233045,0.6988247661689648,0.6639580703648638,0.03486669580410107,0.3125961305385211,0.033528949786707424,0.2790671807518137,0.3309149338573286,0.05973232882592598,0.2711826050314026,-0.007884575720411069,0.5035208442426434,0.5090879489981859,-0.005567104755542451,0.5132449402903763,0.4836106045749715,0.029634335715404747,0.0352014404709472,0.2790671807518137,0.2711826050314026,-0.007884575720411069,-0.005567104755542451,0.029634335715404747,0.0352014404709472,1,"{'level_0': 3, 'level_1': 5, 'level_2': 5, 'level_3': 2, 'level_4': 1}",3,0.3571428571428571,1.0,1.0,0.0,0.8571428571428571,0.5,0.0,0.3571428571428571
161,0,80,4,0.4875,0.55,0.06250000000000006,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.250837256050069,0.2263917056753288,0.02444555037474022,0.25031768884447325,0.2196879227509518,0.030629766093521443,0.698174178050072,0.6043414121247248,0.09383276592534717,0.6937826574309469,0.6324254006506862,0.061357256780260716,0.31037222673165143,0.034985047492561996,0.27538717923908945,0.3480313269182057,0.05990856874695387,0.2881227581712518,0.012735578932162372,0.49892882944586436,0.49954032326857645,-0.0006114938227120836,0.5316813597438206,0.46892386267233155,0.06275749707148903,0.06336899089420112,0.27538717923908945,0.2881227581712518,0.012735578932162372,-0.0006114938227120836,0.06275749707148903,0.06336899089420112,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 2, 'level_4': 2, 'level_5': 1}",1,0.007658865969845552,1.0,1.0,0.0,0.8655536028119508,0.8578947368421053,0.0,-0.007043613996043474
162,0,80,4,0.5,0.525,0.025000000000000022,0.25,0.75,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.24834275146790014,0.22383549095066266,0.024507260517237478,0.25323755794255687,0.23862346941826418,0.01461408852429269,0.6584110132526504,0.5907520941127085,0.06765891913994193,0.6996226293273682,0.6703824342557971,0.02924019507157105,0.9666116672341201,0.6877062155015808,0.2789054517325392,0.9303120261184544,0.6515053323026607,0.2788066938157937,-9.87579167455177e-05,0.49803835878612585,0.5044728137285583,-0.006434454942432499,0.5193143412129311,0.4960391193863263,0.023275221826604797,0.029709676769037296,0.2789054517325392,0.2788066938157937,-9.87579167455177e-05,-0.006434454942432499,0.023275221826604797,0.029709676769037296,1,"{'level_0': 5, 'level_1': 5, 'level_2': 4, 'level_3': 3, 'level_4': 1}",3,0.3571428571428571,1.0,1.0,0.0,0.8571428571428571,0.5,0.0,-0.7142857142857143
163,0,80,4,0.5,0.5125,0.012499999999999956,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23992817039760667,0.22851399646109014,0.01141417393651653,0.23098841358976652,0.2283326060061451,0.0026558075836214112,0.6434866756335097,0.6043579150579927,0.03912876057551695,0.6550932055250877,0.649782565238271,0.005310640286816604,0.3250727534759067,0.03277825560024128,0.2922944978756654,0.34163115500981484,0.06382989176949168,0.27780126324032317,-0.014493234635342245,0.5257049855163292,0.48677992922295027,0.03892505629337889,0.5251239457038817,0.4807858534118837,0.04433809229199798,0.005413035998619087,0.2922944978756654,0.27780126324032317,-0.014493234635342245,0.03892505629337889,0.04433809229199798,0.005413035998619087,2,"{'level_0': 2, 'level_1': 4, 'level_2': 5, 'level_3': 1, 'level_4': 1}",0,0.0,0.975,0.975,0.0,1.0,1.0,0.0,0.0
164,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.2492660626104259,0.21775196606796507,0.03151409654246082,0.24857213517356727,0.2244943680835096,0.024077767090057683,0.6720022546986699,0.5756517858254665,0.09635046887320342,0.6902916479085628,0.6420561027327185,0.048235545175844274,0.31248704653226494,0.033630950677075826,0.2788560958551891,0.3572850745279619,0.06267697234111162,0.29460810218685024,0.015752006331661128,0.49519576984954833,0.49220314093341494,0.0029926289161333886,0.5164143284304485,0.4637056131643868,0.052708715266061745,0.04971608634992836,0.2788560958551891,0.29460810218685024,0.015752006331661128,0.0029926289161333886,0.052708715266061745,0.04971608634992836,1,"{'level_0': 3, 'level_1': 6, 'level_2': 10, 'level_3': 4}",3,0.25,1.0,1.0,0.0,0.25,0.0,0.0,-0.1111111111111111
